time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, shortDist, control_mode, ttc, joy_x, joy_y, joy_z, joy_yaw, traj_futura
35.417,4.03163,0.0530796,0.843487,4.01149,0.0525211,0.843631,1.00645,0.0246431,-0.00437384,1.00645,0.0246431,-0.00437384,1000,0,1.5,1,-0,-0,-0,[{35.514:[4.11213;0.0549854;0.843193]}+{35.614:[4.21278;0.0574498;0.842756]}+{35.714:[4.31342;0.0599141;0.842319]}+{35.814:[4.41407;0.0623784;0.841881]}+{35.914:[4.51471;0.0648427;0.841444]}+{36.014:[4.61536;0.067307;0.841006]}+{36.114:[4.716;0.0697713;0.840569]}+{36.214:[4.81665;0.0722356;0.840132]}+{36.314:[4.91729;0.0746999;0.839694]}+{36.414:[5.01794;0.0771642;0.839257]}+{36.514:[5.11858;0.0796286;0.83882]}+{36.614:[5.21922;0.0820929;0.838382]}+{36.714:[5.31987;0.0845572;0.837945]}+{36.814:[5.42051;0.0870215;0.837507]}+],
35.422,4.04169,0.0533457,0.843416,4.01149,0.0525211,0.843631,1.00645,0.0246431,-0.00437384,1.00645,0.0246431,-0.00437384,1000,0,1.5,1,-0,-0,-0,[{35.514:[4.11213;0.0549854;0.843193]}+{35.614:[4.21278;0.0574498;0.842756]}+{35.714:[4.31342;0.0599141;0.842319]}+{35.814:[4.41407;0.0623784;0.841881]}+{35.914:[4.51471;0.0648427;0.841444]}+{36.014:[4.61536;0.067307;0.841006]}+{36.114:[4.716;0.0697713;0.840569]}+{36.214:[4.81665;0.0722356;0.840132]}+{36.314:[4.91729;0.0746999;0.839694]}+{36.414:[5.01794;0.0771642;0.839257]}+{36.514:[5.11858;0.0796286;0.83882]}+{36.614:[5.21922;0.0820929;0.838382]}+{36.714:[5.31987;0.0845572;0.837945]}+{36.814:[5.42051;0.0870215;0.837507]}+],
35.427,4.04169,0.0533457,0.843416,4.04169,0.0533457,0.843416,1.00553,0.0238052,-0.0092327,1.00553,0.0238052,-0.0092327,1000,0,1.5,1,-0,-0,-0,[{35.52:[4.14224;0.0557262;0.842493]}+{35.62:[4.2428;0.0581067;0.841569]}+{35.72:[4.34335;0.0604873;0.840646]}+{35.82:[4.4439;0.0628678;0.839723]}+{35.92:[4.54446;0.0652483;0.8388]}+{36.02:[4.64501;0.0676288;0.837876]}+{36.12:[4.74556;0.0700094;0.836953]}+{36.22:[4.84611;0.0723899;0.83603]}+{36.32:[4.94667;0.0747704;0.835107]}+{36.42:[5.04722;0.0771509;0.834183]}+{36.52:[5.14777;0.0795315;0.83326]}+{36.62:[5.24832;0.081912;0.832337]}+{36.72:[5.34888;0.0842925;0.831413]}+{36.82:[5.44943;0.086673;0.83049]}+],
35.432,4.05174,0.0536064,0.843252,4.04169,0.0533457,0.843416,1.00553,0.0238052,-0.0092327,1.00553,0.0238052,-0.0092327,1000,0,1.5,1,-0,-0,-0,[{35.529:[4.14224;0.0557262;0.842493]}+{35.629:[4.2428;0.0581067;0.841569]}+{35.729:[4.34335;0.0604873;0.840646]}+{35.829:[4.4439;0.0628678;0.839723]}+{35.929:[4.54446;0.0652483;0.8388]}+{36.029:[4.64501;0.0676288;0.837876]}+{36.129:[4.74556;0.0700094;0.836953]}+{36.229:[4.84611;0.0723899;0.83603]}+{36.329:[4.94667;0.0747704;0.835107]}+{36.429:[5.04722;0.0771509;0.834183]}+{36.529:[5.14777;0.0795315;0.83326]}+{36.629:[5.24832;0.081912;0.832337]}+{36.729:[5.34888;0.0842925;0.831413]}+{36.829:[5.44943;0.086673;0.83049]}+],
35.437,4.05174,0.0536064,0.843252,4.04169,0.0533457,0.843416,1.00553,0.0238052,-0.0092327,1.00553,0.0238052,-0.0092327,1000,0,1.5,1,-0,-0,-0,[{35.529:[4.14224;0.0557262;0.842493]}+{35.629:[4.2428;0.0581067;0.841569]}+{35.729:[4.34335;0.0604873;0.840646]}+{35.829:[4.4439;0.0628678;0.839723]}+{35.929:[4.54446;0.0652483;0.8388]}+{36.029:[4.64501;0.0676288;0.837876]}+{36.129:[4.74556;0.0700094;0.836953]}+{36.229:[4.84611;0.0723899;0.83603]}+{36.329:[4.94667;0.0747704;0.835107]}+{36.429:[5.04722;0.0771509;0.834183]}+{36.529:[5.14777;0.0795315;0.83326]}+{36.629:[5.24832;0.081912;0.832337]}+{36.729:[5.34888;0.0842925;0.831413]}+{36.829:[5.44943;0.086673;0.83049]}+],
35.442,4.05174,0.0536064,0.843252,4.05174,0.0536064,0.843252,1.00487,0.0230667,-0.016908,1.00487,0.0230667,-0.016908,1000,0,1.5,1,-0,-0,-0,[{35.533:[4.15223;0.055913;0.841561]}+{35.633:[4.25272;0.0582197;0.83987]}+{35.733:[4.3532;0.0605264;0.838179]}+{35.833:[4.45369;0.062833;0.836489]}+{35.933:[4.55418;0.0651397;0.834798]}+{36.033:[4.65466;0.0674464;0.833107]}+{36.133:[4.75515;0.069753;0.831416]}+{36.233:[4.85564;0.0720597;0.829725]}+{36.333:[4.95612;0.0743664;0.828035]}+{36.433:[5.05661;0.076673;0.826344]}+{36.533:[5.1571;0.0789797;0.824653]}+{36.633:[5.25759;0.0812864;0.822962]}+{36.733:[5.35807;0.083593;0.821271]}+{36.833:[5.45856;0.0858997;0.819581]}+],
35.448,4.06179,0.0538563,0.843117,4.05174,0.0536064,0.843252,1.00424,0.0221788,-0.0107878,1.00424,0.0221788,-0.0107878,1000,0,1.5,1,-0,-0,-0,[{35.543:[4.15217;0.0558242;0.842173]}+{35.643:[4.25259;0.0580421;0.841094]}+{35.743:[4.35301;0.06026;0.840015]}+{35.843:[4.45344;0.0624779;0.838937]}+{35.943:[4.55386;0.0646958;0.837858]}+{36.043:[4.65428;0.0669137;0.836779]}+{36.143:[4.75471;0.0691316;0.8357]}+{36.243:[4.85513;0.0713494;0.834622]}+{36.343:[4.95556;0.0735673;0.833543]}+{36.443:[5.05598;0.0757852;0.832464]}+{36.543:[5.1564;0.0780031;0.831385]}+{36.643:[5.25683;0.080221;0.830306]}+{36.743:[5.35725;0.0824389;0.829228]}+{36.843:[5.45768;0.0846567;0.828149]}+],
35.452,4.06179,0.0538563,0.843117,4.06179,0.0538563,0.843117,1.00424,0.0221788,-0.0107878,1.00424,0.0221788,-0.0107878,1000,0,1.5,1,-0,-0,-0,[{35.55:[4.16221;0.0560742;0.842039]}+{35.65:[4.26263;0.058292;0.84096]}+{35.75:[4.36306;0.0605099;0.839881]}+{35.85:[4.46348;0.0627278;0.838802]}+{35.95:[4.56391;0.0649457;0.837724]}+{36.05:[4.66433;0.0671636;0.836645]}+{36.15:[4.76475;0.0693815;0.835566]}+{36.25:[4.86518;0.0715993;0.834487]}+{36.35:[4.9656;0.0738172;0.833408]}+{36.45:[5.06603;0.0760351;0.83233]}+{36.55:[5.16645;0.078253;0.831251]}+{36.65:[5.26687;0.0804709;0.830172]}+{36.75:[5.3673;0.0826888;0.829093]}+{36.85:[5.46772;0.0849067;0.828015]}+],
35.457,4.06179,0.0538563,0.843117,4.06179,0.0538563,0.843117,1.00344,0.0208405,-0.00513584,1.00344,0.0208405,-0.00513584,1000,0,1.5,1,-0,-0,-0,[{35.554:[4.16213;0.0559403;0.842604]}+{35.654:[4.26248;0.0580244;0.84209]}+{35.754:[4.36282;0.0601084;0.841577]}+{35.854:[4.46316;0.0621925;0.841063]}+{35.954:[4.56351;0.0642765;0.84055]}+{36.054:[4.66385;0.0663606;0.840036]}+{36.154:[4.7642;0.0684446;0.839522]}+{36.254:[4.86454;0.0705287;0.839009]}+{36.354:[4.96489;0.0726127;0.838495]}+{36.454:[5.06523;0.0746968;0.837982]}+{36.554:[5.16557;0.0767808;0.837468]}+{36.654:[5.26592;0.0788649;0.836954]}+{36.754:[5.36626;0.0809489;0.836441]}+{36.854:[5.46661;0.083033;0.835927]}+],
35.462,4.06179,0.0538563,0.843117,4.06179,0.0538563,0.843117,1.00344,0.0208405,-0.00513584,1.00344,0.0208405,-0.00513584,1000,0,1.5,1,-0,-0,-0,[{35.554:[4.16213;0.0559403;0.842604]}+{35.654:[4.26248;0.0580244;0.84209]}+{35.754:[4.36282;0.0601084;0.841577]}+{35.854:[4.46316;0.0621925;0.841063]}+{35.954:[4.56351;0.0642765;0.84055]}+{36.054:[4.66385;0.0663606;0.840036]}+{36.154:[4.7642;0.0684446;0.839522]}+{36.254:[4.86454;0.0705287;0.839009]}+{36.354:[4.96489;0.0726127;0.838495]}+{36.454:[5.06523;0.0746968;0.837982]}+{36.554:[5.16557;0.0767808;0.837468]}+{36.654:[5.26592;0.0788649;0.836954]}+{36.754:[5.36626;0.0809489;0.836441]}+{36.854:[5.46661;0.083033;0.835927]}+],
35.467,4.08185,0.0543192,0.843002,4.06179,0.0538563,0.843117,1.00344,0.0208405,-0.00513584,1.00344,0.0208405,-0.00513584,1000,0,1.5,1,-0,-0,-0,[{35.56:[4.16213;0.0559403;0.842604]}+{35.66:[4.26248;0.0580244;0.84209]}+{35.76:[4.36282;0.0601084;0.841577]}+{35.86:[4.46316;0.0621925;0.841063]}+{35.96:[4.56351;0.0642765;0.84055]}+{36.06:[4.66385;0.0663606;0.840036]}+{36.16:[4.7642;0.0684446;0.839522]}+{36.26:[4.86454;0.0705287;0.839009]}+{36.36:[4.96489;0.0726127;0.838495]}+{36.46:[5.06523;0.0746968;0.837982]}+{36.56:[5.16557;0.0767808;0.837468]}+{36.66:[5.26592;0.0788649;0.836954]}+{36.76:[5.36626;0.0809489;0.836441]}+{36.86:[5.46661;0.083033;0.835927]}+],
35.479,4.09188,0.0545304,0.842841,4.06179,0.0538563,0.843117,1.00203,0.0193322,-0.017677,1.00203,0.0193322,-0.017677,1000,0,1.5,1,-0.175261,-0,-0,[{35.57:[4.16199;0.0557895;0.84135]}+{35.67:[4.26219;0.0577227;0.839582]}+{35.77:[4.3624;0.0596559;0.837814]}+{35.87:[4.4626;0.0615892;0.836047]}+{35.97:[4.5628;0.0635224;0.834279]}+{36.07:[4.66301;0.0654556;0.832511]}+{36.17:[4.76321;0.0673888;0.830744]}+{36.27:[4.86341;0.0693221;0.828976]}+{36.37:[4.96362;0.0712553;0.827208]}+{36.47:[5.06382;0.0731885;0.82544]}+{36.57:[5.16402;0.0751217;0.823673]}+{36.67:[5.26423;0.077055;0.821905]}+{36.77:[5.36443;0.0789882;0.820137]}+{36.87:[5.46463;0.0809214;0.81837]}+],
35.479,4.09188,0.0545304,0.842841,4.06179,0.0538563,0.843117,1.00203,0.0193322,-0.017677,1.00203,0.0193322,-0.017677,1000,0,1.5,1,-0.175261,-0,-0,[{35.57:[4.16199;0.0557895;0.84135]}+{35.67:[4.26219;0.0577227;0.839582]}+{35.77:[4.3624;0.0596559;0.837814]}+{35.87:[4.4626;0.0615892;0.836047]}+{35.97:[4.5628;0.0635224;0.834279]}+{36.07:[4.66301;0.0654556;0.832511]}+{36.17:[4.76321;0.0673888;0.830744]}+{36.27:[4.86341;0.0693221;0.828976]}+{36.37:[4.96362;0.0712553;0.827208]}+{36.47:[5.06382;0.0731885;0.82544]}+{36.57:[5.16402;0.0751217;0.823673]}+{36.67:[5.26423;0.077055;0.821905]}+{36.77:[5.36443;0.0789882;0.820137]}+{36.87:[5.46463;0.0809214;0.81837]}+],
35.514,4.10189,0.0547302,0.8427,4.06179,0.0538563,0.843117,1.00203,0.0193322,-0.017677,1.00203,0.0193322,-0.017677,1000,0,1.5,1,-0.175261,-0,-0,[{35.57:[4.16199;0.0557895;0.84135]}+{35.67:[4.26219;0.0577227;0.839582]}+{35.77:[4.3624;0.0596559;0.837814]}+{35.87:[4.4626;0.0615892;0.836047]}+{35.97:[4.5628;0.0635224;0.834279]}+{36.07:[4.66301;0.0654556;0.832511]}+{36.17:[4.76321;0.0673888;0.830744]}+{36.27:[4.86341;0.0693221;0.828976]}+{36.37:[4.96362;0.0712553;0.827208]}+{36.47:[5.06382;0.0731885;0.82544]}+{36.57:[5.16402;0.0751217;0.823673]}+{36.67:[5.26423;0.077055;0.821905]}+{36.77:[5.36443;0.0789882;0.820137]}+{36.87:[5.46463;0.0809214;0.81837]}+],
35.514,4.10189,0.0547302,0.8427,4.06179,0.0538563,0.843117,1.00203,0.0193322,-0.017677,1.00203,0.0193322,-0.017677,1000,0,1.5,1,-0.175261,-0,-0,[{35.57:[4.16199;0.0557895;0.84135]}+{35.67:[4.26219;0.0577227;0.839582]}+{35.77:[4.3624;0.0596559;0.837814]}+{35.87:[4.4626;0.0615892;0.836047]}+{35.97:[4.5628;0.0635224;0.834279]}+{36.07:[4.66301;0.0654556;0.832511]}+{36.17:[4.76321;0.0673888;0.830744]}+{36.27:[4.86341;0.0693221;0.828976]}+{36.37:[4.96362;0.0712553;0.827208]}+{36.47:[5.06382;0.0731885;0.82544]}+{36.57:[5.16402;0.0751217;0.823673]}+{36.67:[5.26423;0.077055;0.821905]}+{36.77:[5.36443;0.0789882;0.820137]}+{36.87:[5.46463;0.0809214;0.81837]}+],
35.521,4.10189,0.0547302,0.8427,4.09188,0.0545304,0.842841,1.00203,0.0193322,-0.017677,1.00203,0.0193322,-0.017677,1000,0,1.5,1,-0.338037,-0,-0,[{35.579:[4.19208;0.0564637;0.841073]}+{35.679:[4.29228;0.0583969;0.839306]}+{35.779:[4.39249;0.0603301;0.837538]}+{35.879:[4.49269;0.0622633;0.83577]}+{35.979:[4.59289;0.0641966;0.834002]}+{36.079:[4.6931;0.0661298;0.832235]}+{36.179:[4.7933;0.068063;0.830467]}+{36.279:[4.8935;0.0699962;0.828699]}+{36.379:[4.99371;0.0719295;0.826932]}+{36.479:[5.09391;0.0738627;0.825164]}+{36.579:[5.19411;0.0757959;0.823396]}+{36.679:[5.29432;0.0777291;0.821629]}+{36.779:[5.39452;0.0796624;0.819861]}+{36.879:[5.49472;0.0815956;0.818093]}+],
35.524,4.10189,0.0547302,0.8427,4.10189,0.0547302,0.8427,1.00025,0.0177056,0.00665751,1.00025,0.0177056,0.00665751,1000,0,1.5,1,-0.338037,-0,-0,[{35.618:[4.20192;0.0565008;0.843366]}+{35.718:[4.30194;0.0582713;0.844031]}+{35.818:[4.40197;0.0600419;0.844697]}+{35.918:[4.50199;0.0618124;0.845363]}+{36.018:[4.60202;0.063583;0.846029]}+{36.118:[4.70204;0.0653536;0.846694]}+{36.218:[4.80207;0.0671241;0.84736]}+{36.318:[4.90209;0.0688947;0.848026]}+{36.418:[5.00212;0.0706652;0.848692]}+{36.518:[5.10214;0.0724358;0.849357]}+{36.618:[5.20217;0.0742063;0.850023]}+{36.718:[5.30219;0.0759769;0.850689]}+{36.818:[5.40222;0.0777475;0.851355]}+{36.918:[5.50224;0.079518;0.85202]}+],
35.529,4.10189,0.0547302,0.8427,4.10189,0.0547302,0.8427,0.999967,0.0175056,-0.00216806,0.999967,0.0175056,-0.00216806,1000,0,1.5,1,-0.435697,-0,-0,[{35.624:[4.20189;0.0564808;0.842483]}+{35.724:[4.30189;0.0582313;0.842266]}+{35.824:[4.40188;0.0599819;0.842049]}+{35.924:[4.50188;0.0617325;0.841833]}+{36.024:[4.60188;0.063483;0.841616]}+{36.124:[4.70187;0.0652336;0.841399]}+{36.224:[4.80187;0.0669841;0.841182]}+{36.324:[4.90187;0.0687347;0.840965]}+{36.424:[5.00186;0.0704853;0.840749]}+{36.524:[5.10186;0.0722358;0.840532]}+{36.624:[5.20186;0.0739864;0.840315]}+{36.724:[5.30185;0.075737;0.840098]}+{36.824:[5.40185;0.0774875;0.839881]}+{36.924:[5.50185;0.0792381;0.839665]}+],
35.534,4.10189,0.0547302,0.8427,4.10189,0.0547302,0.8427,0.999967,0.0175056,-0.00216806,0.999967,0.0175056,-0.00216806,1000,0,1.5,1,-0.52253,-0,-0,[{35.624:[4.20189;0.0564808;0.842483]}+{35.724:[4.30189;0.0582313;0.842266]}+{35.824:[4.40188;0.0599819;0.842049]}+{35.924:[4.50188;0.0617325;0.841833]}+{36.024:[4.60188;0.063483;0.841616]}+{36.124:[4.70187;0.0652336;0.841399]}+{36.224:[4.80187;0.0669841;0.841182]}+{36.324:[4.90187;0.0687347;0.840965]}+{36.424:[5.00186;0.0704853;0.840749]}+{36.524:[5.10186;0.0722358;0.840532]}+{36.624:[5.20186;0.0739864;0.840315]}+{36.724:[5.30185;0.075737;0.840098]}+{36.824:[5.40185;0.0774875;0.839881]}+{36.924:[5.50185;0.0792381;0.839665]}+],
35.539,4.15192,0.055567,0.842678,4.10189,0.0547302,0.8427,0.999469,0.0161269,-0.000468213,0.999469,0.0161163,-0.000749595,1000,0,1.5,1,-0.544214,-0,-0,[{35.635:[4.20184;0.0563429;0.842653]}+{35.735:[4.30179;0.0579556;0.842606]}+{35.835:[4.40173;0.0595683;0.842559]}+{35.935:[4.50168;0.061181;0.842513]}+{36.035:[4.60163;0.0627937;0.842466]}+{36.135:[4.70157;0.0644064;0.842419]}+{36.235:[4.80152;0.066019;0.842372]}+{36.335:[4.90147;0.0676317;0.842325]}+{36.435:[5.00141;0.0692444;0.842278]}+{36.535:[5.10136;0.0708571;0.842232]}+{36.635:[5.20131;0.0724698;0.842185]}+{36.735:[5.30126;0.0740825;0.842138]}+{36.835:[5.4012;0.0756952;0.842091]}+{36.935:[5.50115;0.0773079;0.842044]}+],
35.544,4.15192,0.055567,0.842678,4.10189,0.0547302,0.8427,0.998789,0.0137086,-0.00500379,0.998789,0.0136192,-0.00524227,1000,0,1.5,1,-0.544214,-0,-0,[{35.64:[4.20177;0.0561011;0.8422]}+{35.74:[4.30165;0.0574719;0.841699]}+{35.84:[4.40153;0.0588428;0.841199]}+{35.94:[4.50141;0.0602136;0.840698]}+{36.04:[4.60129;0.0615845;0.840198]}+{36.14:[4.70117;0.0629554;0.839698]}+{36.24:[4.80104;0.0643262;0.839197]}+{36.34:[4.90092;0.0656971;0.838697]}+{36.44:[5.0008;0.0670679;0.838196]}+{36.54:[5.10068;0.0684388;0.837696]}+{36.64:[5.20056;0.0698097;0.837196]}+{36.74:[5.30044;0.0711805;0.836695]}+{36.84:[5.40032;0.0725514;0.836195]}+{36.94:[5.5002;0.0739222;0.835695]}+],
35.549,4.15192,0.055567,0.842678,4.15192,0.055567,0.842678,0.998789,0.0137086,-0.00500379,0.998789,0.0136192,-0.00524227,1000,0,1.5,1,-0.544214,-0,-0,[{35.644:[4.2518;0.0569379;0.842177]}+{35.744:[4.35167;0.0583087;0.841677]}+{35.844:[4.45155;0.0596796;0.841177]}+{35.944:[4.55143;0.0610504;0.840676]}+{36.044:[4.65131;0.0624213;0.840176]}+{36.144:[4.75119;0.0637922;0.839675]}+{36.244:[4.85107;0.065163;0.839175]}+{36.344:[4.95095;0.0665339;0.838675]}+{36.444:[5.05083;0.0679047;0.838174]}+{36.544:[5.1507;0.0692756;0.837674]}+{36.644:[5.25058;0.0706465;0.837174]}+{36.744:[5.35046;0.0720173;0.836673]}+{36.844:[5.45034;0.0733882;0.836173]}+{36.944:[5.55022;0.074759;0.835672]}+],
35.557,4.15192,0.055567,0.842678,4.15192,0.055567,0.842678,0.998789,0.0137086,-0.00500379,0.998789,0.0136192,-0.00524227,1000,0,1.5,1,-0.544214,-0,-0,[{35.649:[4.2518;0.0569379;0.842177]}+{35.749:[4.35167;0.0583087;0.841677]}+{35.849:[4.45155;0.0596796;0.841177]}+{35.949:[4.55143;0.0610504;0.840676]}+{36.049:[4.65131;0.0624213;0.840176]}+{36.149:[4.75119;0.0637922;0.839675]}+{36.249:[4.85107;0.065163;0.839175]}+{36.349:[4.95095;0.0665339;0.838675]}+{36.449:[5.05083;0.0679047;0.838174]}+{36.549:[5.1507;0.0692756;0.837674]}+{36.649:[5.25058;0.0706465;0.837174]}+{36.749:[5.35046;0.0720173;0.836673]}+{36.849:[5.45034;0.0733882;0.836173]}+{36.949:[5.55022;0.074759;0.835672]}+],
35.559,4.15192,0.055567,0.842678,4.15192,0.055567,0.842678,0.997656,0.00940645,0.00826201,0.997656,0.00968906,0.00792869,1000,0,1.5,1,-0.544214,-0,-0,[{35.654:[4.25168;0.0565076;0.843504]}+{35.754:[4.35145;0.0574483;0.84433]}+{35.854:[4.45121;0.0583889;0.845156]}+{35.954:[4.55098;0.0593296;0.845982]}+{36.054:[4.65074;0.0602702;0.846809]}+{36.154:[4.75051;0.0612109;0.847635]}+{36.254:[4.85028;0.0621515;0.848461]}+{36.354:[4.95004;0.0630921;0.849287]}+{36.454:[5.04981;0.0640328;0.850114]}+{36.554:[5.14957;0.0649734;0.85094]}+{36.654:[5.24934;0.0659141;0.851766]}+{36.754:[5.3491;0.0668547;0.852592]}+{36.854:[5.44887;0.0677954;0.853418]}+{36.954:[5.54864;0.068736;0.854245]}+],
35.564,4.15192,0.055567,0.842678,4.15192,0.055567,0.842678,0.997656,0.00940645,0.00826201,0.997656,0.00968906,0.00792869,1000,0,1.5,1,-0.544214,-0,-0,[{35.654:[4.25168;0.0565076;0.843504]}+{35.754:[4.35145;0.0574483;0.84433]}+{35.854:[4.45121;0.0583889;0.845156]}+{35.954:[4.55098;0.0593296;0.845982]}+{36.054:[4.65074;0.0602702;0.846809]}+{36.154:[4.75051;0.0612109;0.847635]}+{36.254:[4.85028;0.0621515;0.848461]}+{36.354:[4.95004;0.0630921;0.849287]}+{36.454:[5.04981;0.0640328;0.850114]}+{36.554:[5.14957;0.0649734;0.85094]}+{36.654:[5.24934;0.0659141;0.851766]}+{36.754:[5.3491;0.0668547;0.852592]}+{36.854:[5.44887;0.0677954;0.853418]}+{36.954:[5.54864;0.068736;0.854245]}+],
35.569,4.18186,0.0558438,0.84271,4.15192,0.055567,0.842678,0.996658,0.00545412,-0.00490441,0.996658,0.00518997,-0.00518313,1000,0,1.5,1,-0.631047,-0,-0,[{35.665:[4.25158;0.0561124;0.842187]}+{35.765:[4.35125;0.0566578;0.841697]}+{35.865:[4.45091;0.0572032;0.841206]}+{35.965:[4.55058;0.0577486;0.840716]}+{36.065:[4.65025;0.0582941;0.840226]}+{36.165:[4.74991;0.0588395;0.839735]}+{36.265:[4.84958;0.0593849;0.839245]}+{36.365:[4.94924;0.0599303;0.838754]}+{36.465:[5.04891;0.0604757;0.838264]}+{36.565:[5.14857;0.0610211;0.837773]}+{36.665:[5.24824;0.0615665;0.837283]}+{36.765:[5.34791;0.0621119;0.836792]}+{36.865:[5.44757;0.0626573;0.836302]}+{36.965:[5.54724;0.0632028;0.835812]}+],
35.574,4.18186,0.0558438,0.84271,4.15192,0.055567,0.842678,0.996658,0.00545412,-0.00490441,0.996658,0.00518997,-0.00518313,1000,0,1.5,1,-0.707022,-0,-0,[{35.665:[4.25158;0.0561124;0.842187]}+{35.765:[4.35125;0.0566578;0.841697]}+{35.865:[4.45091;0.0572032;0.841206]}+{35.965:[4.55058;0.0577486;0.840716]}+{36.065:[4.65025;0.0582941;0.840226]}+{36.165:[4.74991;0.0588395;0.839735]}+{36.265:[4.84958;0.0593849;0.839245]}+{36.365:[4.94924;0.0599303;0.838754]}+{36.465:[5.04891;0.0604757;0.838264]}+{36.565:[5.14857;0.0610211;0.837773]}+{36.665:[5.24824;0.0615665;0.837283]}+{36.765:[5.34791;0.0621119;0.836792]}+{36.865:[5.44757;0.0626573;0.836302]}+{36.965:[5.54724;0.0632028;0.835812]}+],
35.579,4.18186,0.0558438,0.84271,4.18186,0.0558438,0.84271,0.995477,-0.00219408,0.0149749,0.995477,-0.00140735,0.0150692,1000,0,1.5,1,-0.717848,-0,-0,[{35.675:[4.28141;0.0556244;0.844207]}+{35.775:[4.38096;0.055405;0.845705]}+{35.875:[4.48051;0.0551856;0.847202]}+{35.975:[4.58005;0.0549662;0.8487]}+{36.075:[4.6796;0.0547467;0.850197]}+{36.175:[4.77915;0.0545273;0.851695]}+{36.275:[4.8787;0.0543079;0.853192]}+{36.375:[4.97824;0.0540885;0.85469]}+{36.475:[5.07779;0.0538691;0.856187]}+{36.575:[5.17734;0.0536497;0.857685]}+{36.675:[5.27689;0.0534303;0.859182]}+{36.775:[5.37643;0.0532109;0.86068]}+{36.875:[5.47598;0.0529915;0.862177]}+{36.975:[5.57553;0.0527721;0.863675]}+],
35.584,4.18186,0.0558438,0.84271,4.18186,0.0558438,0.84271,0.994767,-0.00677863,-0.00206592,0.994767,-0.00690623,-0.00158804,1000,0,1.5,1,-0.717848,-0,-0,[{35.68:[4.28134;0.0551659;0.842503]}+{35.78:[4.38082;0.0544881;0.842297]}+{35.88:[4.48029;0.0538102;0.84209]}+{35.98:[4.57977;0.0531323;0.841884]}+{36.08:[4.67925;0.0524545;0.841677]}+{36.18:[4.77872;0.0517766;0.84147]}+{36.28:[4.8782;0.0510987;0.841264]}+{36.38:[4.97768;0.0504209;0.841057]}+{36.48:[5.07715;0.049743;0.840851]}+{36.58:[5.17663;0.0490652;0.840644]}+{36.68:[5.27611;0.0483873;0.840437]}+{36.78:[5.37558;0.0477094;0.840231]}+{36.88:[5.47506;0.0470316;0.840024]}+{36.98:[5.57454;0.0463537;0.839818]}+],
35.59,4.21171,0.0556381,0.843037,4.18186,0.0558438,0.84271,0.994767,-0.00677863,-0.00206592,0.994767,-0.00690623,-0.00158804,1000,0,1.5,1,-0.717848,-0,-0,[{35.68:[4.28134;0.0551659;0.842503]}+{35.78:[4.38082;0.0544881;0.842297]}+{35.88:[4.48029;0.0538102;0.84209]}+{35.98:[4.57977;0.0531323;0.841884]}+{36.08:[4.67925;0.0524545;0.841677]}+{36.18:[4.77872;0.0517766;0.84147]}+{36.28:[4.8782;0.0510987;0.841264]}+{36.38:[4.97768;0.0504209;0.841057]}+{36.48:[5.07715;0.049743;0.840851]}+{36.58:[5.17663;0.0490652;0.840644]}+{36.68:[5.27611;0.0483873;0.840437]}+{36.78:[5.37558;0.0477094;0.840231]}+{36.88:[5.47506;0.0470316;0.840024]}+{36.98:[5.57454;0.0463537;0.839818]}+],
35.595,4.21171,0.0556381,0.843037,4.18186,0.0558438,0.84271,0.994767,-0.00677863,-0.00206592,0.994767,-0.00690623,-0.00158804,1000,0,1.5,1,-0.717848,-0,-0,[{35.689:[4.28134;0.0551659;0.842503]}+{35.789:[4.38082;0.0544881;0.842297]}+{35.889:[4.48029;0.0538102;0.84209]}+{35.989:[4.57977;0.0531323;0.841884]}+{36.089:[4.67925;0.0524545;0.841677]}+{36.189:[4.77872;0.0517766;0.84147]}+{36.289:[4.8782;0.0510987;0.841264]}+{36.389:[4.97768;0.0504209;0.841057]}+{36.489:[5.07715;0.049743;0.840851]}+{36.589:[5.17663;0.0490652;0.840644]}+{36.689:[5.27611;0.0483873;0.840437]}+{36.789:[5.37558;0.0477094;0.840231]}+{36.889:[5.47506;0.0470316;0.840024]}+{36.989:[5.57454;0.0463537;0.839818]}+],
35.599,4.21171,0.0556381,0.843037,4.21171,0.0556381,0.843037,0.99351,-0.0180262,0.023608,0.99351,-0.0163355,0.0248079,1000,0,1.5,1,-0.717848,-0,-0,[{35.694:[4.31106;0.0538355;0.845397]}+{35.794:[4.41041;0.0520329;0.847758]}+{35.894:[4.50977;0.0502303;0.850119]}+{35.994:[4.60912;0.0484276;0.85248]}+{36.094:[4.70847;0.046625;0.854841]}+{36.194:[4.80782;0.0448224;0.857201]}+{36.294:[4.90717;0.0430198;0.859562]}+{36.394:[5.00652;0.0412172;0.861923]}+{36.494:[5.10587;0.0394145;0.864284]}+{36.594:[5.20522;0.0376119;0.866645]}+{36.694:[5.30457;0.0358093;0.869005]}+{36.794:[5.40392;0.0340067;0.871366]}+{36.894:[5.50328;0.0322041;0.873727]}+{36.994:[5.60263;0.0304014;0.876088]}+],
