time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, shortDist, control_mode, ttc, joy_x, joy_y, joy_z, joy_yaw, traj_futura
23.017,3.44903,0.788985,1.12633,3.44917,0.805889,1.12828,0.0188835,-0.837912,-0.156839,0.269372,-0.803542,-0.0938644,1000,0,0.5,-0.240346,-1,-0.153545,-1,[{23.11:[3.45106;0.722097;1.1126]}+{23.21:[3.45295;0.638306;1.09691]}+{23.31:[3.45483;0.554515;1.08123]}+{23.41:[3.45672;0.470724;1.06554]}+],
23.117,3.43936,0.700586,1.11621,3.44242,0.718692,1.11829,-0.142363,-0.907492,-0.160738,0.236302,-0.895525,-0.108824,1000,0,0.5,-0.240346,-1,-0.153545,-1,[{23.21:[3.42818;0.627943;1.10222]}+{23.31:[3.41395;0.537193;1.08614]}+{23.41:[3.39971;0.446444;1.07007]}+{23.51:[3.38548;0.355695;1.054]}+],
23.217,3.41689,0.60837,1.10481,3.42215,0.627017,1.10705,-0.261737,-0.934513,-0.155252,0.240586,-0.945026,-0.122346,1000,0,0.5,1,-0.793823,-0.153545,-0.403154,[{23.31:[3.39598;0.533566;1.09152]}+{23.41:[3.3698;0.440115;1.076]}+{23.51:[3.34363;0.346664;1.06047]}+{23.61:[3.31745;0.253212;1.04495]}+],
23.317,3.39276,0.511681,1.09364,3.39686,0.531563,1.09588,-0.206406,-0.990322,-0.177196,0.356747,-0.955178,-0.122902,1000,0,0.5,1,-0.793823,-0.07757,-0.131829,[{23.41:[3.37622;0.432531;1.07816]}+{23.51:[3.35558;0.333498;1.06045]}+{23.61:[3.33494;0.234466;1.04273]}+{23.71:[3.3143;0.135434;1.02501]}+],
23.417,3.38131,0.407295,1.083,3.38174,0.418107,1.08412,-0.0525193,-1.07317,-0.19326,0.549753,-0.936058,-0.115659,1000,0,0.5,1,-0.826366,-0.07757,-0.479097,[{23.513:[3.37649;0.310789;1.06479]}+{23.613:[3.37124;0.203472;1.04547]}+{23.713:[3.36598;0.0961546;1.02614]}+{23.813:[3.36073;-0.0111629;1.00682]}+],
23.517,3.38456,0.306443,1.07402,3.38361,0.317954,1.07498,0.111848,-1.15299,-0.186928,0.786736,-0.867046,-0.0781961,1000,0,0.5,1,-0.826366,-0,-1,[{23.611:[3.39479;0.202655;1.05629]}+{23.711:[3.40598;0.0873558;1.0376]}+{23.811:[3.41716;-0.0279432;1.0189]}+{23.911:[3.42834;-0.143242;1.00021]}+],
23.617,3.4012,0.18742,1.06741,3.39907,0.199604,1.06797,0.222398,-1.2152,-0.134717,0.973158,-0.771218,-0.0500913,1000,0,0.5,1,-0.826366,-0,-0.131829,[{23.709:[3.42131;0.0780844;1.0545]}+{23.809:[3.44355;-0.0434357;1.04103]}+{23.909:[3.46579;-0.164956;1.02755]}+{24.009:[3.48803;-0.286476;1.01408]}+],
23.717,3.42812,0.0498298,1.06278,3.42551,0.0625417,1.0632,0.261553,-1.27212,-0.055766,1.0464,-0.770357,-0.0375095,1000,0,0.5,1,-0.826366,-0,-0,[{23.81:[3.45166;-0.0646703;1.05763]}+{23.91:[3.47782;-0.191882;1.05205]}+{24.01:[3.50398;-0.319095;1.04647]}+{24.11:[3.53013;-0.446307;1.0409]}+],
23.817,3.45195,-0.0655626,1.05952,3.45195,-0.0655626,1.05952,0.281367,-1.28435,-0.0182759,1.05496,-0.784717,-0.0182759,1000,0,0.5,1,-0.826366,-0,-0,[{23.91:[3.48009;-0.193997;1.0577]}+{24.01:[3.50823;-0.322432;1.05587]}+{24.11:[3.53636;-0.450867;1.05404]}+{24.21:[3.5645;-0.579302;1.05221]}+],
23.917,3.4802,-0.207436,1.05647,3.47522,-0.181634,1.05696,0.262561,-1.28723,-0.0201975,1.04265,-0.799227,-0.0201975,1000,0,0.5,1,-0.826366,-0,-0,[{24.01:[3.50148;-0.310357;1.05494]}+{24.11:[3.52774;-0.439079;1.05292]}+{24.21:[3.55399;-0.567802;1.0509]}+{24.31:[3.58025;-0.696525;1.04888]}+],
24.017,3.50422,-0.336419,1.05419,3.50186,-0.323534,1.05447,0.248843,-1.28559,-0.02834,1.03122,-0.806989,-0.02834,1000,0,0.5,1,-0.717848,-0,-0,[{24.11:[3.52675;-0.452093;1.05163]}+{24.21:[3.55163;-0.580652;1.0488]}+{24.31:[3.57652;-0.70921;1.04596]}+{24.41:[3.6014;-0.837769;1.04313]}+],
24.117,3.52055,-0.42633,1.05296,3.52055,-0.42633,1.05296,0.244561,-1.27391,-0.0195982,1.02033,-0.800985,-0.0195982,1000,0,0.5,1,-0.598473,-0,-0,[{24.21:[3.54501;-0.553721;1.051]}+{24.31:[3.56946;-0.681112;1.04904]}+{24.41:[3.59392;-0.808503;1.04708]}+{24.51:[3.61837;-0.935894;1.04512]}+],
24.217,3.55105,-0.590691,1.05078,3.55105,-0.590691,1.05078,0.256577,-1.24118,0.0179541,1.00793,-0.768557,-0.00887356,1000,0,0.5,1,-0.468271,-0,-0,[{24.313:[3.57671;-0.714809;1.05257]}+{24.413:[3.60236;-0.838926;1.05437]}+{24.513:[3.62802;-0.963044;1.05616]}+{24.613:[3.65368;-1.08716;1.05796]}+],
