time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, traj
44.12,1.41928,2.50488,2.2149,1.39781,2.51207,2.15948,-0.981566,-0.342653,0.0255855,-0.987397,-0.32547,0.0255855,[[44.215:[1.29965;2.47781;2.16204]]+[44.315:[1.20149;2.44354;2.1646]]+[44.415:[1.10334;2.40928;2.16716]]+[44.515:[1.00518;2.37501;2.16972]]+[44.615:[0.907025;2.34075;2.17227]]+[44.715:[0.808868;2.30648;2.17483]]+[44.815:[0.710711;2.27221;2.17739]]+[44.915:[0.612555;2.23795;2.17995]]+[45.015:[0.514398;2.20368;2.18251]]+],
44.22,1.32092,2.47099,2.21662,1.29922,2.47877,2.1612,-0.991553,-0.320698,0.016727,-0.996999,-0.303344,0.016727,[[44.315:[1.20006;2.4467;2.16288]]+[44.415:[1.10091;2.41463;2.16455]]+[44.515:[1.00175;2.38256;2.16622]]+[44.615:[0.902597;2.35049;2.16789]]+[44.715:[0.803442;2.31842;2.16957]]+[44.815:[0.704286;2.28635;2.17124]]+[44.915:[0.605131;2.25428;2.17291]]+[45.015:[0.505976;2.22221;2.17459]]+[45.115:[0.40682;2.19014;2.17626]]+],
44.32,1.21216,2.43487,2.21848,1.20105,2.44723,2.16283,-0.993177,-0.309803,0.0045423,-1.00338,-0.274953,0.0045423,[[44.414:[1.10173;2.41625;2.16328]]+[44.514:[1.00241;2.38527;2.16373]]+[44.614:[0.903097;2.35429;2.16419]]+[44.714:[0.803779;2.32331;2.16464]]+[44.814:[0.704462;2.29233;2.1651]]+[44.914:[0.605144;2.26135;2.16555]]+[45.014:[0.505826;2.23037;2.16601]]+[45.114:[0.406509;2.19939;2.16646]]+[45.214:[0.307191;2.16841;2.16691]]+],
44.421,1.13294,2.40905,2.21986,1.10084,2.41517,2.16472,-0.992119,-0.31968,0.039846,-1.00749,-0.267318,0.039846,[[44.515:[1.00163;2.3832;2.16871]]+[44.615:[0.902415;2.35124;2.17269]]+[44.715:[0.803203;2.31927;2.17667]]+[44.815:[0.703991;2.2873;2.18066]]+[44.915:[0.604779;2.25533;2.18464]]+[45.015:[0.505568;2.22336;2.18863]]+[45.115:[0.406356;2.1914;2.19261]]+[45.215:[0.307144;2.15943;2.1966]]+[45.315:[0.207932;2.12746;2.20058]]+],
44.52,1.00416,2.36732,2.2233,0.997702,2.38225,2.16744,-0.991827,-0.313507,0.0206228,-1.01128,-0.243557,0.0206228,[[44.619:[0.898519;2.3509;2.1695]]+[44.719:[0.799337;2.31955;2.17156]]+[44.819:[0.700154;2.2882;2.17362]]+[44.919:[0.600971;2.25685;2.17568]]+[45.019:[0.501788;2.2255;2.17775]]+[45.119:[0.402606;2.19415;2.17981]]+[45.219:[0.303423;2.1628;2.18187]]+[45.319:[0.20424;2.13144;2.18393]]+[45.419:[0.105057;2.10009;2.186]]+],
44.621,0.925036,2.34198,2.22548,0.902381,2.35322,2.17004,-0.993181,-0.296362,0.0278673,-1.0219,-0.173114,0.0278673,[[44.715:[0.803063;2.32358;2.17283]]+[44.815:[0.703745;2.29395;2.17561]]+[44.915:[0.604427;2.26431;2.1784]]+[45.015:[0.505109;2.23468;2.18119]]+[45.115:[0.405791;2.20504;2.18397]]+[45.215:[0.306473;2.1754;2.18676]]+[45.315:[0.207154;2.14577;2.18955]]+[45.415:[0.107836;2.11613;2.19233]]+[45.515:[0.00851822;2.08649;2.19512]]+],
44.72,0.806574,2.30559,2.2281,0.803217,2.3244,2.17244,-0.990737,-0.273341,0.0297284,-1.01666,-0.151509,0.0244558,[[44.815:[0.704144;2.29707;2.17541]]+[44.915:[0.60507;2.26973;2.17839]]+[45.015:[0.505996;2.2424;2.18136]]+[45.115:[0.406923;2.21506;2.18433]]+[45.215:[0.307849;2.18773;2.1873]]+[45.315:[0.208775;2.1604;2.19028]]+[45.415:[0.109701;2.13306;2.19325]]+[45.515:[0.0106276;2.10573;2.19622]]+[45.615:[-0.0884461;2.07839;2.1992]]+],
44.823,0.707593,2.28093,2.22974,0.699987,2.29969,2.17501,-0.997444,-0.180627,0.0263584,-1.01288,-0.0440208,0.019003,[[44.919:[0.600242;2.28163;2.17764]]+[45.019:[0.500498;2.26356;2.18028]]+[45.119:[0.400754;2.2455;2.18291]]+[45.219:[0.301009;2.22744;2.18555]]+[45.319:[0.201265;2.20938;2.18818]]+[45.419:[0.10152;2.19131;2.19082]]+[45.519:[0.00177609;2.17325;2.19346]]+[45.619:[-0.0979683;2.15519;2.19609]]+[45.719:[-0.197713;2.13712;2.19873]]+],
44.92,0.637111,2.273,2.23099,0.602945,2.29168,2.17534,-1.02406,0.0133413,-0.020065,-1.01224,0.156256,0.0154817,[[45.015:[0.500539;2.29302;2.17333]]+[45.115:[0.398133;2.29435;2.17133]]+[45.215:[0.295726;2.29569;2.16932]]+[45.315:[0.19332;2.29702;2.16732]]+[45.415:[0.0909138;2.29835;2.16531]]+[45.515:[-0.0114924;2.29969;2.1633]]+[45.615:[-0.113899;2.30102;2.1613]]+[45.715:[-0.216305;2.30236;2.15929]]+[45.815:[-0.318711;2.30369;2.15728]]+],
45.02,0.544123,2.27965,2.23247,0.499784,2.30546,2.17031,-1.05732,0.242634,-0.0800933,-1.01326,0.39551,0.0091107,[[45.114:[0.394052;2.32972;2.1623]]+[45.214:[0.28832;2.35398;2.15429]]+[45.314:[0.182588;2.37825;2.14628]]+[45.414:[0.0768561;2.40251;2.13827]]+[45.514:[-0.0288758;2.42677;2.13026]]+[45.614:[-0.134608;2.45104;2.12225]]+[45.714:[-0.24034;2.4753;2.11424]]+[45.814:[-0.346071;2.49956;2.10623]]+[45.914:[-0.451803;2.52383;2.09823]]+],
45.12,0.405077,2.32179,2.23437,0.391477,2.34136,2.1623,-1.08836,0.448628,-0.0675341,-1.01533,0.598963,0.0264905,[[45.215:[0.282641;2.38622;2.15555]]+[45.315:[0.173805;2.43108;2.1488]]+[45.415:[0.0649687;2.47595;2.14204]]+[45.515:[-0.0438673;2.52081;2.13529]]+[45.615:[-0.152703;2.56567;2.12854]]+[45.715:[-0.261539;2.61053;2.12178]]+[45.815:[-0.370375;2.6554;2.11503]]+[45.915:[-0.479211;2.70026;2.10828]]+[46.015:[-0.588047;2.74512;2.10152]]+],
45.22,0.294842,2.3743,2.23658,0.294618,2.3871,2.15594,-1.1123,0.589413,-0.0566756,-1.01944,0.740358,0.020827,[[45.303:[0.183388;2.44604;2.15027]]+[45.403:[0.0721578;2.50498;2.1446]]+[45.503:[-0.0390721;2.56392;2.13894]]+[45.603:[-0.150302;2.62287;2.13327]]+[45.703:[-0.261532;2.68181;2.1276]]+[45.803:[-0.372762;2.74075;2.12193]]+[45.903:[-0.483992;2.79969;2.11627]]+[46.003:[-0.595222;2.85863;2.1106]]+[46.103:[-0.706451;2.91757;2.10493]]+],
45.32,0.182785,2.43775,2.23791,0.169298,2.45828,2.15102,-1.12392,0.67046,-0.0375235,-1.01967,0.821164,-0.00887066,[[45.415:[0.0569065;2.52533;2.14727]]+[45.515:[-0.0554853;2.59237;2.14352]]+[45.615:[-0.167877;2.65942;2.13976]]+[45.715:[-0.280269;2.72646;2.13601]]+[45.815:[-0.392661;2.79351;2.13226]]+[45.915:[-0.505053;2.86056;2.12851]]+[46.015:[-0.617444;2.9276;2.12476]]+[46.115:[-0.729836;2.99465;2.121]]+[46.215:[-0.842228;3.06169;2.11725]]+],
45.42,0.0704931,2.50502,2.23812,0.0572245,2.52562,2.15347,-1.11341,0.653323,0.0726955,-1.01276,0.803666,-0.0150727,[[45.515:[-0.0541165;2.59095;2.16074]]+[45.615:[-0.165457;2.65629;2.16801]]+[45.715:[-0.276798;2.72162;2.17528]]+[45.815:[-0.388139;2.78695;2.18255]]+[45.915:[-0.49948;2.85228;2.18982]]+[46.015:[-0.610821;2.91762;2.19709]]+[46.115:[-0.722162;2.98295;2.20436]]+[46.215:[-0.833503;3.04828;2.21162]]+[46.315:[-0.944844;3.11361;2.21889]]+],
45.52,-0.0177031,2.55339,2.23763,-0.0554883,2.5852,2.164,-1.07972,0.494344,0.123909,-1.00041,0.651689,-0.000446978,[[45.618:[-0.16346;2.63463;2.17639]]+[45.718:[-0.271432;2.68407;2.18878]]+[45.818:[-0.379404;2.7335;2.20117]]+[45.918:[-0.487376;2.78293;2.21356]]+[46.018:[-0.595348;2.83237;2.22595]]+[46.118:[-0.70332;2.8818;2.23834]]+[46.218:[-0.811292;2.93124;2.25073]]+[46.318:[-0.919264;2.98067;2.26312]]+[46.418:[-1.02724;3.03011;2.27552]]+],
45.621,-0.145613,2.60213,2.23708,-0.161095,2.62127,2.17665,-1.03991,0.234507,0.100102,-0.997157,0.389749,-0.0144821,[[45.718:[-0.265086;2.64472;2.18666]]+[45.818:[-0.369078;2.66817;2.19667]]+[45.918:[-0.473069;2.69162;2.20668]]+[46.018:[-0.57706;2.71507;2.21669]]+[46.118:[-0.681052;2.73852;2.2267]]+[46.218:[-0.785043;2.76197;2.23671]]+[46.318:[-0.889035;2.78542;2.24672]]+[46.418:[-0.993026;2.80887;2.25673]]+[46.518:[-1.09702;2.83232;2.26674]]+],
45.72,-0.247493,2.61125,2.23928,-0.264439,2.62774,2.18516,-0.990517,-0.067365,0.086598,-0.990253,0.0838149,0.0744025,[[45.82:[-0.36349;2.621;2.19382]]+[45.92:[-0.462542;2.61427;2.20248]]+[46.02:[-0.561594;2.60753;2.21114]]+[46.12:[-0.660646;2.60079;2.21979]]+[46.22:[-0.759697;2.59406;2.22845]]+[46.32:[-0.858749;2.58732;2.23711]]+[46.42:[-0.957801;2.58058;2.24577]]+[46.52:[-1.05685;2.57385;2.25443]]+[46.62:[-1.1559;2.56711;2.26309]]+],
45.82,-0.34563,2.59932,2.25148,-0.362332,2.61408,2.19838,-0.972343,-0.189187,0.174006,-0.988151,-0.0569716,0.178415,[[45.92:[-0.459567;2.59516;2.21578]]+[46.02:[-0.556801;2.57624;2.23318]]+[46.12:[-0.654035;2.55733;2.25058]]+[46.22:[-0.75127;2.53841;2.26798]]+[46.32:[-0.848504;2.51949;2.28538]]+[46.42:[-0.945738;2.50057;2.30278]]+[46.52:[-1.04297;2.48165;2.32019]]+[46.62:[-1.14021;2.46273;2.33759]]+[46.72:[-1.23744;2.44381;2.35499]]+],
45.92,-0.432879,2.58067,2.26993,-0.453479,2.59414,2.21799,-0.96871,-0.227744,0.241519,-0.989244,-0.103759,0.243366,[[46.014:[-0.55035;2.57137;2.24214]]+[46.114:[-0.647221;2.5486;2.2663]]+[46.214:[-0.744092;2.52582;2.29045]]+[46.314:[-0.840963;2.50305;2.3146]]+[46.414:[-0.937834;2.48027;2.33875]]+[46.514:[-1.0347;2.4575;2.3629]]+[46.614:[-1.13158;2.43472;2.38706]]+[46.714:[-1.22845;2.41195;2.41121]]+[46.814:[-1.32532;2.38917;2.43536]]+],
46.02,-0.538614,2.55518,2.29992,-0.554021,2.57029,2.25065,-0.891521,-0.214869,0.402356,-0.958427,-0.105168,0.300061,[[46.115:[-0.640452;2.54961;2.28688]]+[46.215:[-0.73134;2.52786;2.32513]]+[46.315:[-0.822229;2.5061;2.36337]]+[46.415:[-0.913118;2.48435;2.40162]]+[46.515:[-1.00401;2.46259;2.43986]]+[46.615:[-1.0949;2.44084;2.47811]]+[46.715:[-1.18578;2.41908;2.51635]]+[46.815:[-1.27667;2.39733;2.5546]]+[46.915:[-1.36756;2.37557;2.59284]]+],
46.12,-0.617888,2.53637,2.32902,-0.634341,2.55155,2.29467,-0.735166,-0.166579,0.46838,-0.814024,-0.0817578,0.343915,[[46.219:[-0.707858;2.5349;2.34151]]+[46.319:[-0.781374;2.51824;2.38835]]+[46.419:[-0.854891;2.50158;2.43519]]+[46.519:[-0.928407;2.48492;2.48202]]+[46.619:[-1.00192;2.46827;2.52886]]+[46.719:[-1.07544;2.45161;2.5757]]+[46.819:[-1.14896;2.43495;2.62254]]+[46.919:[-1.22247;2.41829;2.66938]]+[47.019:[-1.29599;2.40163;2.71621]]+],
46.224,-0.697022,2.51864,2.36862,-0.69785,2.5376,2.34205,-0.562663,-0.120164,0.474736,-0.640323,-0.0573077,0.378294,[[46.319:[-0.754117;2.52558;2.38953]]+[46.419:[-0.810383;2.51356;2.437]]+[46.519:[-0.866649;2.50155;2.48447]]+[46.619:[-0.922916;2.48953;2.53195]]+[46.719:[-0.979182;2.47751;2.57942]]+[46.819:[-1.03545;2.4655;2.62689]]+[46.919:[-1.09171;2.45348;2.67437]]+[47.019:[-1.14798;2.44146;2.72184]]+[47.119:[-1.20425;2.42945;2.76932]]+],
46.32,-0.747175,2.50796,2.40378,-0.743967,2.52801,2.38707,-0.416579,-0.0815173,0.469203,-0.484588,-0.0372176,0.405122,[[46.415:[-0.785624;2.51986;2.43399]]+[46.515:[-0.827282;2.5117;2.48091]]+[46.615:[-0.86894;2.50355;2.52783]]+[46.715:[-0.910598;2.4954;2.57475]]+[46.815:[-0.952256;2.48725;2.62167]]+[46.915:[-0.993914;2.4791;2.66859]]+[47.015:[-1.03557;2.47095;2.71551]]+[47.115:[-1.07723;2.46279;2.76243]]+[47.215:[-1.11889;2.45464;2.80935]]+],
46.42,-0.792702,2.49899,2.44936,-0.778529,2.52133,2.43358,-0.297908,-0.0555629,0.46025,-0.348911,-0.0188429,0.426114,[[46.515:[-0.80832;2.51577;2.4796]]+[46.615:[-0.838111;2.51021;2.52563]]+[46.715:[-0.867902;2.50466;2.57165]]+[46.815:[-0.897692;2.4991;2.61768]]+[46.915:[-0.927483;2.49355;2.6637]]+[47.015:[-0.957274;2.48799;2.70973]]+[47.115:[-0.987065;2.48243;2.75575]]+[47.215:[-1.01686;2.47688;2.80178]]+[47.315:[-1.04665;2.47132;2.8478]]+],
46.52,-0.820738,2.49401,2.49129,-0.800537,2.51732,2.48072,-0.101986,-0.020837,0.446366,-0.187029,-0.00825271,0.418366,[[46.62:[-0.810736;2.51523;2.52535]]+[46.72:[-0.820934;2.51315;2.56999]]+[46.82:[-0.831133;2.51106;2.61463]]+[46.92:[-0.841331;2.50898;2.65926]]+[47.02:[-0.85153;2.5069;2.7039]]+[47.12:[-0.861729;2.50481;2.74854]]+[47.22:[-0.871927;2.50273;2.79317]]+[47.32:[-0.882126;2.50065;2.83781]]+[47.42:[-0.892324;2.49856;2.88245]]+],
46.62,-0.830696,2.49212,2.52892,-0.799751,2.51694,2.5181,0.131917,0.0235395,0.327539,0.04447,0.00116036,0.351083,[[46.715:[-0.790825;2.51789;2.54793]]+[46.815:[-0.78124;2.51897;2.57941]]+[46.915:[-0.771654;2.52005;2.61088]]+[47.015:[-0.762069;2.52112;2.64236]]+[47.115:[-0.752483;2.5222;2.67383]]+[47.215:[-0.742898;2.52328;2.70531]]+[47.315:[-0.733313;2.52435;2.73678]]+[47.415:[-0.723727;2.52543;2.76825]]+[47.515:[-0.714142;2.52651;2.79973]]+],
46.72,-0.821483,2.49372,2.5544,-0.776776,2.52055,2.54391,0.33327,0.0524054,0.200644,0.283395,0.0113994,0.271349,[[46.82:[-0.743449;2.52579;2.56397]]+[46.92:[-0.710122;2.53103;2.58404]]+[47.02:[-0.676795;2.53628;2.6041]]+[47.12:[-0.643468;2.54152;2.62417]]+[47.22:[-0.610141;2.54676;2.64423]]+[47.32:[-0.576814;2.552;2.6643]]+[47.42:[-0.543487;2.55724;2.68436]]+[47.52:[-0.510161;2.56248;2.70443]]+[47.62:[-0.476834;2.56772;2.72449]]+],
46.821,-0.78,2.50046,2.58507,-0.736265,2.52655,2.55892,0.505259,0.0710371,0.133705,0.475265,0.008932,0.228589,[[46.915:[-0.685739;2.53366;2.57229]]+[47.015:[-0.635213;2.54076;2.58566]]+[47.115:[-0.584688;2.54786;2.59903]]+[47.215:[-0.534162;2.55497;2.6124]]+[47.315:[-0.483636;2.56207;2.62577]]+[47.415:[-0.43311;2.56917;2.63914]]+[47.515:[-0.382584;2.57628;2.65251]]+[47.615:[-0.332058;2.58338;2.66589]]+[47.715:[-0.281532;2.59049;2.67926]]+],
46.92,-0.72466,2.50683,2.6042,-0.674879,2.53122,2.57098,0.631896,-0.0210453,0.148705,0.623544,-0.0609415,0.171254,[[47.02:[-0.611689;2.52911;2.58585]]+[47.12:[-0.548499;2.52701;2.60072]]+[47.22:[-0.48531;2.5249;2.61559]]+[47.32:[-0.42212;2.5228;2.63046]]+[47.42:[-0.35893;2.52069;2.64533]]+[47.52:[-0.295741;2.51859;2.6602]]+[47.62:[-0.232551;2.51649;2.67507]]+[47.72:[-0.169362;2.51438;2.68994]]+[47.82:[-0.106172;2.51228;2.70481]]+],
47.02,-0.656657,2.49882,2.62126,-0.614238,2.52059,2.58735,0.574122,-0.200802,0.175197,0.571655,-0.222505,0.155992,[[47.119:[-0.556826;2.50051;2.60487]]+[47.219:[-0.499414;2.48043;2.62239]]+[47.319:[-0.442002;2.46035;2.63991]]+[47.419:[-0.38459;2.44027;2.65743]]+[47.519:[-0.327177;2.42019;2.67495]]+[47.619:[-0.269765;2.40011;2.69247]]+[47.719:[-0.212353;2.38003;2.70999]]+[47.819:[-0.154941;2.35995;2.72751]]+[47.919:[-0.0975285;2.33987;2.74503]]+],
47.12,-0.610367,2.47215,2.63335,-0.565435,2.4884,2.60152,0.41169,-0.439264,0.100587,0.3842,-0.459472,0.117621,[[47.218:[-0.524266;2.44447;2.61157]]+[47.318:[-0.483097;2.40055;2.62163]]+[47.418:[-0.441928;2.35662;2.63169]]+[47.518:[-0.400759;2.3127;2.64175]]+[47.618:[-0.35959;2.26877;2.65181]]+[47.718:[-0.31842;2.22484;2.66187]]+[47.818:[-0.277251;2.18092;2.67193]]+[47.918:[-0.236082;2.13699;2.68199]]+[48.018:[-0.194913;2.09306;2.69204]]+],
47.22,-0.577695,2.42739,2.64384,-0.532774,2.43707,2.60867,0.256653,-0.620289,0.0550571,0.197416,-0.633022,0.118195,[[47.315:[-0.507109;2.37504;2.61418]]+[47.415:[-0.481444;2.31301;2.61968]]+[47.515:[-0.455778;2.25099;2.62519]]+[47.615:[-0.430113;2.18896;2.63069]]+[47.715:[-0.404448;2.12693;2.6362]]+[47.815:[-0.378782;2.0649;2.6417]]+[47.915:[-0.353117;2.00287;2.64721]]+[48.015:[-0.327452;1.94084;2.65272]]+[48.115:[-0.301786;1.87881;2.65822]]+],
47.321,-0.556121,2.35272,2.65487,-0.514366,2.36359,2.61138,0.0976409,-0.772882,0.00443696,0.00331349,-0.774333,0.0854227,[[47.42:[-0.504602;2.2863;2.61183]]+[47.52:[-0.494838;2.20902;2.61227]]+[47.62:[-0.485074;2.13173;2.61271]]+[47.72:[-0.47531;2.05444;2.61316]]+[47.82:[-0.465545;1.97715;2.6136]]+[47.92:[-0.455781;1.89986;2.61405]]+[48.02:[-0.446017;1.82257;2.61449]]+[48.12:[-0.436253;1.74529;2.61493]]+[48.22:[-0.426489;1.668;2.61538]]+],
47.42,-0.550373,2.28036,2.66194,-0.509866,2.28258,2.61231,0.00701096,-0.851989,-0.00588291,-0.111719,-0.843313,0.0480702,[[47.519:[-0.509164;2.19738;2.61172]]+[47.619:[-0.508463;2.11218;2.61113]]+[47.719:[-0.507762;2.02698;2.61054]]+[47.819:[-0.507061;1.94178;2.60995]]+[47.919:[-0.50636;1.85658;2.60936]]+[48.019:[-0.505659;1.77139;2.60878]]+[48.119:[-0.504958;1.68619;2.60819]]+[48.219:[-0.504257;1.60099;2.6076]]+[48.319:[-0.503556;1.51579;2.60701]]+],
47.52,-0.552627,2.18352,2.66737,-0.513969,2.19284,2.61217,-0.0683562,-0.911569,-0.00294881,-0.194445,-0.892388,0.0384048,[[47.62:[-0.520804;2.10168;2.61188]]+[47.72:[-0.52764;2.01053;2.61158]]+[47.82:[-0.534476;1.91937;2.61129]]+[47.92:[-0.541311;1.82821;2.61099]]+[48.02:[-0.548147;1.73706;2.6107]]+[48.12:[-0.554982;1.6459;2.6104]]+[48.22:[-0.561818;1.55474;2.61011]]+[48.32:[-0.568654;1.46358;2.60981]]+[48.42:[-0.575489;1.37243;2.60952]]+],
47.62,-0.559657,2.09006,2.67089,-0.521096,2.10572,2.61268,-0.0892905,-0.952635,0.0163017,-0.236896,-0.92644,0.0366134,[[47.713:[-0.530025;2.01045;2.61431]]+[47.813:[-0.538954;1.91519;2.61594]]+[47.913:[-0.547883;1.81993;2.61757]]+[48.013:[-0.556812;1.72466;2.6192]]+[48.113:[-0.565741;1.6294;2.62083]]+[48.213:[-0.57467;1.53413;2.62246]]+[48.313:[-0.583599;1.43887;2.62409]]+[48.413:[-0.592528;1.34361;2.62572]]+[48.513:[-0.601457;1.24834;2.62735]]+],
47.72,-0.568735,1.99354,2.67388,-0.531226,2.00727,2.61426,-0.107138,-0.973644,0.0186018,-0.25813,-0.944897,0.0186018,[[47.815:[-0.54194;1.90991;2.61612]]+[47.915:[-0.552654;1.81254;2.61798]]+[48.015:[-0.563368;1.71518;2.61984]]+[48.115:[-0.574082;1.61781;2.6217]]+[48.215:[-0.584795;1.52045;2.62356]]+[48.315:[-0.595509;1.42308;2.62542]]+[48.415:[-0.606223;1.32572;2.62729]]+[48.515:[-0.616937;1.22835;2.62915]]+[48.615:[-0.62765;1.13099;2.63101]]+],
47.821,-0.577532,1.90533,2.67555,-0.542849,1.90643,2.61625,-0.116001,-0.981535,0.0205504,-0.268119,-0.951304,0.0205504,[[47.918:[-0.554449;1.80828;2.61831]]+[48.018:[-0.56605;1.71013;2.62036]]+[48.118:[-0.57765;1.61197;2.62242]]+[48.218:[-0.58925;1.51382;2.62447]]+[48.318:[-0.60085;1.41567;2.62653]]+[48.418:[-0.61245;1.31751;2.62858]]+[48.518:[-0.62405;1.21936;2.63064]]+[48.618:[-0.63565;1.12121;2.63269]]+[48.718:[-0.647251;1.02305;2.63475]]+],
47.92,-0.587147,1.807,2.67679,-0.552655,1.80719,2.61763,-0.0851183,-0.982758,0.0120384,-0.254744,-0.953047,0.0031499,[[48.019:[-0.561167;1.70891;2.61883]]+[48.119:[-0.569679;1.61063;2.62004]]+[48.219:[-0.578191;1.51236;2.62124]]+[48.319:[-0.586702;1.41408;2.62244]]+[48.419:[-0.595214;1.31581;2.62365]]+[48.519:[-0.603726;1.21753;2.62485]]+[48.619:[-0.612238;1.11925;2.62605]]+[48.719:[-0.62075;1.02098;2.62726]]+[48.819:[-0.629262;0.922703;2.62846]]+],
48.02,-0.593402,1.6988,2.67817,-0.558127,1.71281,2.6198,-0.0338092,-0.982388,0.0212844,-0.20472,-0.961593,0.0105847,[[48.115:[-0.561508;1.61457;2.62193]]+[48.215:[-0.564888;1.51633;2.62406]]+[48.315:[-0.568269;1.4181;2.62619]]+[48.415:[-0.57165;1.31986;2.62832]]+[48.515:[-0.575031;1.22162;2.63044]]+[48.615:[-0.578412;1.12338;2.63257]]+[48.715:[-0.581793;1.02514;2.6347]]+[48.815:[-0.585174;0.926901;2.63683]]+[48.915:[-0.588555;0.828662;2.63896]]+],
48.12,-0.59309,1.6009,2.68007,-0.558216,1.61488,2.62275,0.0249371,-0.977175,0.0599504,-0.113327,-0.971136,0.0560295,[[48.215:[-0.555722;1.51716;2.62875]]+[48.315:[-0.553228;1.41944;2.63474]]+[48.415:[-0.550735;1.32172;2.64074]]+[48.515:[-0.548241;1.22401;2.64673]]+[48.615:[-0.545747;1.12629;2.65273]]+[48.715:[-0.543253;1.02857;2.65872]]+[48.815:[-0.54076;0.930854;2.66472]]+[48.915:[-0.538266;0.833136;2.67071]]+[49.015:[-0.535772;0.735419;2.67671]]+],
48.22,-0.587278,1.49387,2.68352,-0.553583,1.51731,2.62616,0.0648905,-0.974752,0.0269861,0.0133139,-0.976812,0.0272226,[[48.315:[-0.547094;1.41983;2.62886]]+[48.415:[-0.540605;1.32236;2.63156]]+[48.515:[-0.534116;1.22488;2.63425]]+[48.615:[-0.527627;1.12741;2.63695]]+[48.715:[-0.521138;1.02993;2.63965]]+[48.815:[-0.514648;0.932458;2.64235]]+[48.915:[-0.508159;0.834983;2.64505]]+[49.015:[-0.50167;0.737508;2.64775]]+[49.115:[-0.495181;0.640033;2.65045]]+],
48.32,-0.580401,1.40612,2.68613,-0.546326,1.41978,2.62904,0.0776654,-0.975628,0.0191509,0.0264985,-0.978356,0.0191509,[[48.415:[-0.538559;1.32222;2.63096]]+[48.515:[-0.530793;1.22466;2.63287]]+[48.615:[-0.523026;1.1271;2.63479]]+[48.715:[-0.51526;1.02953;2.6367]]+[48.815:[-0.507493;0.93197;2.63862]]+[48.915:[-0.499726;0.834407;2.64053]]+[49.015:[-0.49196;0.736845;2.64245]]+[49.115:[-0.484193;0.639282;2.64436]]+[49.215:[-0.476427;0.541719;2.64628]]+],
48.42,-0.571755,1.29844,2.68919,-0.538914,1.32188,2.63182,0.069619,-0.98173,0.0429421,0.0181438,-0.984028,0.0429421,[[48.515:[-0.531952;1.2237;2.63612]]+[48.615:[-0.52499;1.12553;2.64041]]+[48.715:[-0.518029;1.02736;2.6447]]+[48.815:[-0.511067;0.929183;2.649]]+[48.915:[-0.504105;0.83101;2.65329]]+[49.015:[-0.497143;0.732837;2.65759]]+[49.115:[-0.490181;0.634664;2.66188]]+[49.215:[-0.483219;0.536491;2.66618]]+[49.315:[-0.476257;0.438318;2.67047]]+],
48.52,-0.565315,1.20996,2.69132,-0.53243,1.22353,2.6342,0.0607101,-0.984388,0.0150921,0.00910803,-0.986216,0.0150921,[[48.615:[-0.526359;1.12509;2.63571]]+[48.715:[-0.520288;1.02665;2.63722]]+[48.815:[-0.514217;0.928209;2.63873]]+[48.915:[-0.508146;0.82977;2.64024]]+[49.015:[-0.502075;0.731331;2.64175]]+[49.115:[-0.496004;0.632892;2.64326]]+[49.215:[-0.489933;0.534454;2.64477]]+[49.315:[-0.483862;0.436015;2.64628]]+[49.415:[-0.477791;0.337576;2.64778]]+],
48.62,-0.55962,1.12134,2.69307,-0.526965,1.12499,2.63615,0.0506009,-0.987021,0.0348237,-0.00112516,-0.988316,0.0348237,[[48.715:[-0.521905;1.02629;2.63963]]+[48.815:[-0.516845;0.927583;2.64312]]+[48.915:[-0.511785;0.828881;2.6466]]+[49.015:[-0.506725;0.730179;2.65008]]+[49.115:[-0.501665;0.631477;2.65356]]+[49.215:[-0.496605;0.532775;2.65705]]+[49.315:[-0.491545;0.434073;2.66053]]+[49.415:[-0.486484;0.335371;2.66401]]+[49.515:[-0.481424;0.236669;2.66749]]+],
48.72,-0.553811,1.02253,2.69535,-0.522162,1.02611,2.63821,0.0484292,-0.989329,0.0157429,-0.00341469,-0.990508,0.0157429,[[48.815:[-0.517319;0.92718;2.63979]]+[48.915:[-0.512476;0.828247;2.64136]]+[49.015:[-0.507633;0.729314;2.64294]]+[49.115:[-0.50279;0.630381;2.64451]]+[49.215:[-0.497947;0.531448;2.64608]]+[49.315:[-0.493104;0.432516;2.64766]]+[49.415:[-0.488261;0.333583;2.64923]]+[49.515:[-0.483418;0.23465;2.65081]]+[49.615:[-0.478575;0.135717;2.65238]]+],
48.82,-0.547796,0.923575,2.69684,-0.517301,0.927071,2.6397,0.0488403,-0.991823,0.0103293,-0.00313461,-0.99302,0.0103293,[[48.915:[-0.512417;0.827889;2.64073]]+[49.015:[-0.507533;0.728706;2.64177]]+[49.115:[-0.502649;0.629524;2.6428]]+[49.215:[-0.497764;0.530342;2.64383]]+[49.315:[-0.49288;0.431159;2.64487]]+[49.415:[-0.487996;0.331977;2.6459]]+[49.515:[-0.483112;0.232795;2.64693]]+[49.615:[-0.478228;0.133612;2.64796]]+[49.715:[-0.473344;0.0344301;2.649]]+],
